time_ms,roll_raw,roll_filt,roll_cmd_dps,roll_err,pitch_raw,pitch_filt,pitch_cmd_dps,pitch_err,roll_mot_angle,roll_mot_speed,pitch_mot_angle,pitch_mot_speed
17313.0,2.65,2.648,10.0,-2.648,-2.777,-2.777,0.0,0.0,0.0,0.0,0.0,0.0
17354.0,2.65,2.648,10.0,-2.648,-2.777,-2.777,0.0,0.0,0.0,0.0,0.0,0.0
17394.0,2.65,2.648,10.0,-2.648,-2.777,-2.777,0.0,0.0,0.0,0.0,0.0,0.0
17434.0,2.65,2.648,10.0,-2.648,-2.777,-2.777,0.0,0.0,0.0,0.0,0.0,0.0
17474.0,2.644,2.648,10.0,-2.648,-2.781,-2.781,0.0,0.0,0.0,0.0,0.0,0.0
17514.0,2.644,2.648,10.0,-2.648,-2.781,-2.781,0.0,0.0,0.0,0.0,0.0,0.0
17554.0,2.644,2.647,10.0,-2.647,-2.781,-2.781,0.0,0.0,0.0,0.0,0.0,0.0
17594.0,2.644,2.647,10.0,-2.647,-2.781,-2.781,0.0,0.0,0.0,0.0,0.0,0.0
17634.0,2.644,2.647,10.0,-2.647,-2.781,-2.781,0.0,0.0,0.0,0.0,0.0,0.0
17674.0,2.644,2.646,10.0,-2.646,-2.781,-2.781,0.0,0.0,0.0,0.0,0.0,0.0
17714.0,2.64,2.646,10.0,-2.646,-2.775,-2.775,0.0,0.0,0.0,0.0,0.0,0.0
17754.0,2.634,2.645,10.0,-2.645,-2.779,-2.779,0.0,0.0,0.0,0.0,0.0,0.0
17794.0,2.634,2.644,10.0,-2.644,-2.779,-2.779,0.0,0.0,0.0,0.0,0.0,0.0
17834.0,2.634,2.643,10.0,-2.643,-2.779,-2.779,0.0,0.0,0.0,0.0,0.0,0.0
17874.0,2.634,2.642,10.0,-2.642,-2.779,-2.779,0.0,0.0,0.0,0.0,0.0,0.0
17914.0,2.634,2.641,10.0,-2.641,-2.779,-2.779,0.0,0.0,0.0,0.0,0.0,0.0
17954.0,2.638,2.641,10.0,-2.641,-2.785,-2.785,0.0,0.0,0.0,0.0,0.0,0.0
17994.0,2.638,2.641,10.0,-2.641,-2.785,-2.785,0.0,0.0,0.0,0.0,0.0,0.0
18034.0,2.638,2.64,10.0,-2.64,-2.785,-2.785,0.0,0.0,0.0,0.0,0.0,0.0
18074.0,2.638,2.64,10.0,-2.64,-2.785,-2.785,0.0,0.0,0.0,0.0,0.0,0.0
18114.0,2.638,2.64,10.0,-2.64,-2.785,-2.785,0.0,0.0,0.0,0.0,0.0,0.0
18154.0,2.642,2.64,10.0,-2.64,-2.791,-2.791,0.0,0.0,0.0,0.0,0.0,0.0
18194.0,2.642,2.64,10.0,-2.64,-2.791,-2.791,0.0,0.0,0.0,0.0,0.0,0.0
18234.0,2.642,2.641,10.0,-2.641,-2.791,-2.791,0.0,0.0,0.0,0.0,0.0,0.0
18275.0,2.648,2.641,10.0,-2.641,-2.787,-2.787,0.0,0.0,0.0,0.0,0.0,0.0
18314.0,2.648,2.642,10.0,-2.642,-2.787,-2.787,0.0,0.0,0.0,0.0,0.0,0.0
