time_ms,roll_raw,roll_filt,roll_cmd_dps,roll_err,pitch_raw,pitch_filt,pitch_cmd_dps,pitch_err,roll_mot_angle,roll_mot_speed,pitch_mot_angle,pitch_mot_speed
3034.0,84.955,86.433,10.0,-42.569,26.5,22.048,-7.34,-22.048,-324.0,5.0,-155.0,0.0
3074.0,84.713,86.261,10.0,-43.197,27.209,22.564,-7.526,-22.564,0.0,0.0,-155.0,0.0
3114.0,84.559,86.091,10.0,-43.827,27.652,23.073,-7.704,-23.073,-324.0,10.0,-155.0,0.0
3154.0,84.489,85.931,10.0,-44.467,27.832,23.549,-7.864,-23.549,-324.0,0.0,-155.0,0.0
3194.0,84.447,85.782,10.0,-45.118,27.967,23.991,-8.005,-23.991,-323.0,10.0,-155.0,0.0
3234.0,84.37,85.641,10.0,-45.777,28.163,24.408,-8.133,-24.408,-323.0,10.0,-155.0,0.0
3274.0,84.26,85.503,10.0,-46.439,28.482,24.815,-8.255,-24.815,-322.0,27.0,-155.0,0.0
3314.0,84.074,85.36,10.0,-47.096,28.982,25.232,-8.383,-25.232,-322.0,21.0,-155.0,0.0
3354.0,83.821,85.206,10.0,-47.742,29.677,25.677,-8.524,-25.677,-321.0,10.0,-155.0,0.0
3394.0,83.59,85.045,10.0,-48.38,30.293,26.138,-8.672,-26.138,-321.0,16.0,-155.0,0.0
3435.0,83.433,84.883,10.0,-49.039,30.739,26.598,-8.817,-26.598,-320.0,5.0,-155.0,0.0
3474.0,83.31,84.726,10.0,-49.662,31.068,27.045,-8.959,-27.045,-320.0,16.0,-155.0,0.0
3514.0,83.238,84.577,10.0,-50.313,31.267,27.467,-9.086,-27.467,-320.0,0.0,-155.0,0.0
3554.0,83.19,84.439,10.0,-50.974,31.374,27.858,-9.196,-27.858,-320.0,5.0,-155.0,0.0
3594.0,83.147,84.309,10.0,-51.645,31.489,28.221,-9.294,-28.221,-320.0,0.0,-155.0,0.0
3634.0,83.1,84.189,10.0,-52.324,31.62,28.561,-9.381,-28.561,-320.0,5.0,-155.0,0.0
3674.0,83.049,84.075,10.0,-53.01,31.75,28.88,-9.459,-28.88,-319.0,0.0,-155.0,0.0
3714.0,83.003,83.967,10.0,-53.703,31.876,29.18,-9.53,-29.18,-319.0,10.0,-155.0,0.0
3754.0,82.944,83.865,10.0,-54.401,32.01,29.463,-9.594,-29.463,-319.0,5.0,-155.0,0.0
3794.0,82.876,83.766,10.0,-55.102,32.171,29.733,-9.654,-29.733,-319.0,0.0,-155.0,0.0
3834.0,82.796,83.669,10.0,-55.805,32.369,29.997,-9.712,-29.997,-318.0,10.0,-155.0,0.0
3874.0,82.684,83.571,10.0,-56.507,32.654,30.263,-9.774,-30.263,-318.0,16.0,-155.0,0.0
3914.0,82.499,83.464,10.0,-57.199,33.109,30.547,-9.846,-30.547,-317.0,5.0,-155.0,0.0
3954.0,82.259,83.343,10.0,-57.879,33.71,30.864,-9.936,-30.864,-317.0,16.0,-155.0,0.0
3994.0,82.032,83.212,10.0,-58.548,34.239,31.201,-10.0,-31.201,-316.0,16.0,-155.0,0.0
4034.0,81.822,83.073,10.0,-59.209,34.753,31.556,-10.0,-31.556,-315.0,21.0,-155.0,0.0
4080.0,81.544,82.92,10.0,-59.976,35.441,31.945,-10.0,-31.945,-315.0,0.0,-155.0,0.0
4116.0,81.236,82.752,10.0,-60.527,36.151,32.365,-10.0,-32.365,-315.0,5.0,-155.0,0.0
4153.0,81.145,82.591,10.0,-61.107,36.358,32.765,-10.0,-32.765,-314.0,0.0,-155.0,0.0
4194.0,81.041,82.436,10.0,-61.772,36.588,33.147,-10.0,-33.147,-314.0,10.0,-155.0,0.0
4234.0,80.872,82.279,10.0,-62.415,36.947,33.527,-10.0,-33.527,-313.0,16.0,-155.0,0.0
4274.0,80.594,82.111,10.0,-63.047,37.604,33.935,-10.0,-33.935,-312.0,21.0,-155.0,0.0
4314.0,80.224,81.922,10.0,-63.658,38.439,34.385,-10.0,-34.385,-311.0,32.0,-155.0,0.0
4354.0,79.823,81.712,10.0,-64.248,39.297,34.876,-10.0,-34.876,-310.0,16.0,-155.0,0.0
4394.0,79.44,81.485,10.0,-64.821,40.134,35.402,-10.0,-35.402,-310.0,0.0,-155.0,0.0
4434.0,79.268,81.263,10.0,-65.399,40.516,35.913,-10.0,-35.913,-310.0,16.0,-155.0,0.0
4474.0,79.179,81.055,10.0,-65.991,40.677,36.39,-10.0,-36.39,-310.0,0.0,-155.0,0.0
4514.0,79.061,80.856,10.0,-66.591,40.907,36.842,-10.0,-36.842,-309.0,10.0,-155.0,0.0
4554.0,78.898,80.66,10.0,-67.195,41.223,37.28,-10.0,-37.28,-309.0,16.0,-155.0,0.0
4594.0,78.745,80.468,10.0,-67.804,41.539,37.706,-10.0,-37.706,-309.0,10.0,-155.0,0.0
4634.0,78.612,80.283,10.0,-68.418,41.796,38.115,-10.0,-38.115,-308.0,10.0,-155.0,0.0
4674.0,78.499,80.104,10.0,-69.04,42.032,38.506,-10.0,-38.506,-308.0,0.0,-155.0,0.0
4714.0,78.341,79.928,10.0,-69.664,42.345,38.89,-10.0,-38.89,-307.0,16.0,-155.0,0.0
4754.0,78.109,79.746,10.0,-70.282,42.805,39.282,-10.0,-39.282,0.0,0.0,-155.0,0.0
4794.0,77.808,79.552,10.0,-70.888,43.393,39.693,-10.0,-39.693,-306.0,0.0,-155.0,0.0
4834.0,77.59,79.356,10.0,-71.492,43.784,40.102,-10.0,-40.102,-306.0,0.0,-155.0,0.0
4874.0,77.54,79.174,10.0,-72.11,43.841,40.476,-10.0,-40.476,-306.0,0.0,-155.0,0.0
4914.0,77.522,79.009,10.0,-72.745,43.891,40.817,-10.0,-40.817,-306.0,16.0,-155.0,0.0
4954.0,77.439,78.852,10.0,-73.388,44.02,41.138,-10.0,-41.138,-306.0,5.0,-155.0,0.0
4994.0,77.338,78.701,10.0,-74.036,44.21,41.445,-10.0,-41.445,-305.0,5.0,-155.0,0.0
5034.0,77.193,78.55,10.0,-74.686,44.439,41.744,-10.0,-41.744,-305.0,10.0,-155.0,0.0
5074.0,77.012,78.396,10.0,-75.332,44.764,42.046,-10.0,-42.046,-305.0,10.0,-155.0,0.0
5114.0,76.775,78.234,10.0,-75.97,45.185,42.36,-10.0,-42.36,-304.0,0.0,-155.0,0.0
5154.0,76.568,78.067,10.0,-76.603,45.553,42.679,-10.0,-42.679,0.0,0.0,-155.0,0.0
5195.0,76.442,77.905,10.0,-77.261,45.77,42.989,-10.0,-42.989,0.0,0.0,-155.0,0.0
5235.0,76.361,77.75,10.0,-77.75,45.922,43.282,-10.0,-43.282,-303.0,10.0,-155.0,0.0
5274.0,76.184,77.594,10.0,-77.594,46.197,43.573,-10.0,-43.573,-303.0,27.0,-155.0,0.0
5314.0,75.871,77.422,10.0,-77.422,46.733,43.889,-10.0,-43.889,-302.0,27.0,-155.0,0.0
5354.0,75.381,77.218,10.0,-77.218,47.546,44.255,-10.0,-44.255,-301.0,21.0,-155.0,0.0
5394.0,74.962,76.992,10.0,-76.992,48.232,44.653,-10.0,-44.653,0.0,0.0,-155.0,0.0
5435.0,74.565,76.749,10.0,-76.749,48.86,45.073,-10.0,-45.073,-299.0,10.0,-155.0,0.0
5474.0,74.034,76.478,10.0,-76.478,49.65,45.531,-10.0,-45.531,-299.0,10.0,-155.0,0.0
5514.0,73.563,76.186,10.0,-76.186,50.341,46.012,-10.0,-46.012,-298.0,10.0,-155.0,0.0
5554.0,73.155,75.883,10.0,-75.883,50.878,46.499,-10.0,-46.499,-298.0,10.0,-155.0,0.0
5594.0,72.824,75.577,10.0,-75.577,51.358,46.985,-10.0,-46.985,-297.0,16.0,-155.0,0.0
5634.0,72.608,75.28,10.0,-75.28,51.641,47.45,-10.0,-47.45,-297.0,5.0,-155.0,0.0
5674.0,72.476,75.0,10.0,-75.0,51.82,47.887,-10.0,-47.887,-297.0,10.0,-155.0,0.0
5714.0,72.294,74.729,10.0,-74.729,52.057,48.304,-10.0,-48.304,-296.0,21.0,-155.0,0.0
5754.0,71.961,74.452,10.0,-74.452,52.485,48.722,-10.0,-48.722,-296.0,16.0,-155.0,0.0
5794.0,71.468,74.154,10.0,-74.154,53.126,49.163,-10.0,-49.163,-295.0,10.0,-155.0,0.0
5834.0,71.033,73.842,10.0,-73.842,53.668,49.613,-10.0,-49.613,-295.0,5.0,-155.0,0.0
5874.0,70.768,73.534,10.0,-73.534,53.996,50.051,-10.0,-50.051,-294.0,5.0,-155.0,0.0
5914.0,70.508,73.232,10.0,-73.232,54.276,50.474,-10.0,-50.474,-294.0,10.0,-155.0,0.0
5954.0,70.251,72.934,10.0,-72.934,54.592,50.886,-10.0,-50.886,-294.0,16.0,-155.0,0.0
5994.0,70.048,72.645,10.0,-72.645,54.823,51.279,-10.0,-51.279,-294.0,0.0,-155.0,0.0
6034.0,69.937,72.374,10.0,-72.374,54.939,51.645,-10.0,-51.645,-294.0,0.0,-155.0,0.0
6074.0,69.865,72.123,10.0,-72.123,55.043,51.985,-10.0,-51.985,-293.0,0.0,-155.0,0.0
6120.0,69.75,71.886,10.0,-71.886,55.161,52.303,-10.0,-52.303,-293.0,16.0,-155.0,0.0
6156.0,69.585,71.656,10.0,-71.656,55.338,52.606,-10.0,-52.606,-293.0,0.0,-155.0,0.0
6194.0,69.468,71.437,10.0,-71.437,55.456,52.891,-10.0,-52.891,-293.0,16.0,-155.0,0.0
6234.0,69.291,71.223,10.0,-71.223,55.651,53.167,-10.0,-53.167,-292.0,16.0,-155.0,0.0
6274.0,68.995,71.0,10.0,-71.0,55.965,53.447,-10.0,-53.447,-292.0,27.0,-155.0,0.0
6314.0,68.49,70.749,10.0,-70.749,56.522,53.754,-10.0,-53.754,-291.0,10.0,-155.0,0.0
6354.0,67.677,70.442,10.0,-70.442,57.311,54.11,-10.0,-54.11,-290.0,21.0,-155.0,0.0
6394.0,66.409,70.038,10.0,-70.038,57.821,54.481,-10.0,-54.481,-289.0,21.0,-155.0,0.0
6434.0,63.801,69.415,10.0,-69.415,57.88,54.821,-10.0,-54.821,-289.0,16.0,-155.0,0.0
6474.0,61.557,68.629,10.0,-68.629,57.74,55.113,-10.0,-55.113,-289.0,0.0,-155.0,0.0
6515.0,60.193,67.785,10.0,-67.785,57.459,55.348,-10.0,-55.348,-289.0,5.0,-155.0,0.0
6555.0,59.352,66.942,10.0,-66.942,57.269,55.54,-10.0,-55.54,-288.0,16.0,-155.0,0.0
6595.0,59.006,66.148,10.0,-66.148,57.416,55.727,-10.0,-55.727,-288.0,27.0,-155.0,0.0
6635.0,58.465,65.38,10.0,-65.38,57.782,55.933,-10.0,-55.933,-287.0,27.0,-155.0,0.0
6674.0,57.442,64.586,10.0,-64.586,58.471,56.187,-10.0,-56.187,-286.0,27.0,-155.0,0.0
6714.0,56.342,63.762,10.0,-63.762,59.15,56.483,-10.0,-56.483,-285.0,21.0,-155.0,0.0
6754.0,55.259,62.911,10.0,-62.911,59.823,56.817,-10.0,-56.817,-284.0,0.0,-155.0,0.0
6795.0,54.364,62.057,10.0,-62.057,60.316,57.167,-10.0,-57.167,-284.0,5.0,-155.0,0.0
6835.0,54.044,61.255,10.0,-61.255,60.491,57.499,-10.0,-57.499,-284.0,0.0,-155.0,0.0
6875.0,53.85,60.515,10.0,-60.515,60.592,57.809,-10.0,-57.809,-284.0,10.0,-155.0,0.0
6915.0,53.505,59.814,10.0,-59.814,60.781,58.106,-10.0,-58.106,-283.0,16.0,-155.0,0.0
6955.0,52.89,59.122,10.0,-59.122,61.099,58.405,-10.0,-58.405,-283.0,5.0,-155.0,0.0
6995.0,52.093,58.419,10.0,-58.419,61.501,58.715,-10.0,-58.715,-282.0,10.0,-155.0,0.0
7035.0,51.395,57.716,10.0,-57.716,61.839,59.027,-10.0,-59.027,-282.0,16.0,-155.0,0.0
7075.0,50.832,57.028,10.0,-57.028,62.102,59.335,-10.0,-59.335,-281.0,10.0,-155.0,0.0
7114.0,50.135,56.339,10.0,-56.339,62.44,59.645,-10.0,-59.645,-281.0,21.0,-155.0,0.0
7155.0,48.888,55.594,10.0,-55.594,62.78,59.959,-10.0,-59.959,-280.0,0.0,-155.0,0.0
7195.0,47.307,54.765,10.0,-54.765,62.599,60.223,-10.0,-60.223,-280.0,0.0,-155.0,0.0
7235.0,46.564,53.945,10.0,-53.945,62.322,60.433,-10.0,-60.433,-280.0,0.0,-155.0,0.0
7275.0,46.459,53.196,10.0,-53.196,62.359,60.625,-10.0,-60.625,-280.0,5.0,-155.0,0.0
7315.0,46.218,52.498,10.0,-52.498,62.464,60.809,-10.0,-60.809,-280.0,16.0,-155.0,0.0
7355.0,45.867,51.835,10.0,-51.835,62.577,60.986,-10.0,-60.986,-280.0,5.0,-155.0,0.0
7395.0,45.461,51.198,10.0,-51.198,62.733,61.161,-10.0,-61.161,-279.0,16.0,-155.0,0.0
7435.0,44.895,50.568,10.0,-50.568,62.956,61.34,-10.0,-61.34,-279.0,10.0,-155.0,0.0
7475.0,44.084,49.919,10.0,-49.919,63.255,61.532,-10.0,-61.532,-278.0,21.0,-155.0,0.0
7515.0,43.247,49.252,10.0,-49.252,63.558,61.734,-10.0,-61.734,-278.0,5.0,-155.0,0.0
7555.0,42.571,48.584,10.0,-48.584,63.782,61.939,-10.0,-61.939,-277.0,10.0,-155.0,0.0
7595.0,41.878,47.913,10.0,-47.913,64.005,62.146,-10.0,-62.146,-277.0,27.0,-155.0,0.0
7635.0,40.688,47.191,10.0,-47.191,64.387,62.37,-10.0,-62.37,-276.0,21.0,-155.0,0.0
7675.0,38.724,46.344,10.0,-46.344,64.986,62.631,-10.0,-62.631,-275.0,10.0,-155.0,0.0
7715.0,36.999,45.409,10.0,-45.409,65.469,62.915,-10.0,-62.915,-274.0,5.0,-155.0,0.0
7755.0,35.611,44.43,10.0,-44.43,65.84,63.208,-10.0,-63.208,-274.0,0.0,-155.0,0.0
7795.0,34.487,43.435,10.0,-43.435,66.099,63.497,-10.0,-63.497,-274.0,5.0,-155.0,0.0
7835.0,33.856,42.477,10.0,-42.477,66.258,63.773,-10.0,-63.773,-273.0,16.0,-155.0,0.0
7875.0,33.276,41.557,10.0,-41.557,66.386,64.034,-10.0,-64.034,-273.0,10.0,-155.0,0.0
7915.0,32.362,40.638,10.0,-40.638,66.589,64.29,-10.0,-64.29,-272.0,5.0,-155.0,0.0
7955.0,30.955,39.669,10.0,-39.669,66.803,64.541,-10.0,-64.541,-272.0,10.0,-155.0,0.0
7995.0,29.289,38.631,10.0,-38.631,66.744,64.761,-10.0,-64.761,0.0,0.0,-155.0,0.0
8035.0,27.807,37.549,10.0,-37.549,66.277,64.913,-10.0,-64.913,-271.0,0.0,-155.0,0.0
8075.0,26.204,36.414,10.0,-36.414,65.599,64.982,-10.0,-64.982,-270.0,21.0,-155.0,0.0
8121.0,24.535,35.226,10.0,-35.226,65.039,64.987,-10.0,-64.987,-270.0,5.0,-155.0,0.0
8157.0,22.6,33.964,10.0,-33.964,64.806,64.969,-10.0,-64.969,-270.0,5.0,-155.0,0.0
8194.0,21.835,32.751,10.0,-32.751,64.894,64.962,-10.0,-64.962,-269.0,5.0,-155.0,0.0
8235.0,21.104,31.586,10.0,-31.586,64.975,64.963,-10.0,-64.963,-269.0,0.0,-155.0,0.0
8275.0,20.315,30.459,10.0,-30.459,65.081,64.975,-10.0,-64.975,-268.0,10.0,-155.0,0.0
8315.0,19.194,29.333,10.0,-29.333,65.227,65.0,-10.0,-65.0,-268.0,5.0,-155.0,0.0
8355.0,17.921,28.191,10.0,-28.191,65.377,65.038,-10.0,-65.038,-268.0,0.0,-155.0,0.0
8395.0,17.191,27.091,10.0,-27.091,65.451,65.079,-10.0,-65.079,-267.0,0.0,-155.0,0.0
8435.0,16.93,26.075,10.0,-26.075,65.47,65.118,-10.0,-65.118,-267.0,10.0,-155.0,0.0
8475.0,16.628,25.131,10.0,-25.131,65.493,65.156,-10.0,-65.156,-267.0,21.0,-155.0,0.0
8515.0,16.128,24.23,10.0,-24.23,65.537,65.194,-10.0,-65.194,-267.0,16.0,-155.0,0.0
8555.0,15.376,23.345,10.0,-23.345,65.618,65.236,-10.0,-65.236,-266.0,16.0,-155.0,0.0
8595.0,14.038,22.414,10.0,-22.414,65.719,65.284,-10.0,-65.284,-265.0,21.0,-155.0,0.0
8635.0,11.979,21.371,10.0,-21.371,65.873,65.343,-10.0,-65.343,-264.0,16.0,-155.0,0.0
8675.0,10.007,20.234,10.0,-20.234,65.878,65.397,-10.0,-65.397,-264.0,21.0,-155.0,0.0
8715.0,8.15,19.026,10.0,-19.026,65.45,65.402,-10.0,-65.402,-263.0,10.0,-155.0,0.0
8754.0,6.364,17.76,10.0,-17.76,64.735,65.335,-10.0,-65.335,-263.0,0.0,-155.0,0.0
8794.0,5.369,16.521,10.0,-16.521,63.977,65.2,-10.0,-65.2,-262.0,16.0,-155.0,0.0
8834.0,4.749,15.343,10.0,-15.343,63.486,65.028,-10.0,-65.028,-262.0,10.0,-155.0,0.0
8874.0,3.832,14.192,6.073,-14.192,63.406,64.866,-10.0,-64.866,-261.0,27.0,-155.0,0.0
8914.0,2.073,12.98,-10.0,-12.98,63.43,64.722,-10.0,-64.722,0.0,0.0,-155.0,0.0
8954.0,-0.186,11.664,-10.0,-11.664,63.432,64.593,-10.0,-64.593,-260.0,0.0,-155.0,0.0
8994.0,-1.468,10.351,-10.0,-10.351,63.394,64.473,-10.0,-64.473,-260.0,-5.0,-155.0,0.0
9034.0,-1.74,9.142,-10.0,-9.142,63.369,64.363,-10.0,-64.363,-260.0,0.0,-155.0,0.0
9074.0,-1.423,8.085,-10.0,-8.085,63.359,64.262,-10.0,-64.262,-260.0,-10.0,-155.0,0.0
9114.0,-1.382,7.138,-10.0,-7.138,63.353,64.171,-10.0,-64.171,0.0,0.0,-155.0,0.0
9154.0,-1.227,6.302,-10.0,-6.302,63.35,64.089,-10.0,-64.089,-260.0,0.0,-155.0,0.0
9195.0,-0.84,5.588,-10.0,-5.588,63.354,64.016,-10.0,-64.016,-260.0,-5.0,-155.0,0.0
9234.0,-0.387,4.99,-10.0,-4.99,63.344,63.949,-10.0,-63.949,-261.0,-10.0,-155.0,0.0
9274.0,0.165,4.508,-10.0,-4.508,63.35,63.889,-10.0,-63.889,-261.0,0.0,-155.0,0.0
9314.0,0.798,4.137,-10.0,-4.137,63.343,63.834,-10.0,-63.834,-261.0,0.0,-155.0,0.0
9354.0,1.434,3.866,-10.0,-3.866,63.335,63.784,-10.0,-63.784,-261.0,-5.0,-155.0,0.0
9394.0,1.911,3.671,-10.0,-3.671,63.317,63.738,-10.0,-63.738,-262.0,0.0,-155.0,0.0
9434.0,2.362,3.54,-10.0,-3.54,63.3,63.694,-10.0,-63.694,-262.0,-10.0,-155.0,0.0
9474.0,2.569,3.443,-10.0,-3.443,63.142,63.639,-10.0,-63.639,-263.0,-16.0,-155.0,0.0
9515.0,3.197,3.418,-10.0,-3.418,62.973,63.572,-10.0,-63.572,0.0,0.0,-155.0,0.0
9554.0,4.98,3.575,-10.0,-3.575,62.928,63.508,-10.0,-63.508,-264.0,-21.0,-155.0,0.0
9594.0,6.895,3.907,-10.0,-3.907,62.854,63.442,-10.0,-63.442,-265.0,-10.0,-155.0,0.0
9634.0,8.045,4.32,0.811,-4.32,62.784,63.377,-10.0,-63.377,-265.0,-16.0,-155.0,0.0
9674.0,9.067,4.795,10.0,-4.795,62.711,63.31,-10.0,-63.31,-266.0,-16.0,-155.0,0.0
9714.0,10.125,5.328,10.0,-5.328,62.64,63.243,-10.0,-63.243,-266.0,0.0,-155.0,0.0
9754.0,10.267,5.822,10.0,-5.822,62.62,63.181,-10.0,-63.181,-266.0,0.0,-155.0,0.0
9794.0,9.944,6.234,10.0,-6.234,62.631,63.126,-10.0,-63.126,-266.0,0.0,-155.0,0.0
9835.0,9.928,6.604,10.0,-6.604,62.614,63.075,-10.0,-63.075,-266.0,5.0,-155.0,0.0
9875.0,9.757,6.919,10.0,-6.919,62.611,63.028,-10.0,-63.028,-265.0,10.0,-155.0,0.0
9915.0,9.476,7.175,10.0,-7.175,62.633,62.989,-10.0,-62.989,-265.0,0.0,-155.0,0.0
9955.0,9.201,7.377,10.0,-7.377,62.631,62.953,-10.0,-62.953,-265.0,0.0,-155.0,0.0
9995.0,8.879,7.527,10.0,-7.527,62.648,62.923,-10.0,-62.923,-265.0,10.0,-155.0,0.0
10035.0,8.378,7.612,10.0,-7.612,62.669,62.897,-10.0,-62.897,-264.0,16.0,-155.0,0.0
10075.0,7.607,7.612,10.0,-7.612,62.698,62.877,-10.0,-62.877,-264.0,21.0,-155.0,0.0
10114.0,6.442,7.495,10.0,-7.495,62.745,62.864,-10.0,-62.864,-263.0,5.0,-155.0,0.0
10160.0,5.038,7.249,10.0,-7.249,62.789,62.856,-10.0,-62.856,-263.0,0.0,-155.0,0.0
10196.0,4.064,6.931,10.0,-6.931,62.815,62.852,-10.0,-62.852,-263.0,0.0,-155.0,0.0
10233.0,3.726,6.61,10.0,-6.61,62.828,62.85,-10.0,-62.85,-262.0,5.0,-155.0,0.0
